names,reviews,ratings
HELIOS Klinikum Hildesheim GmbH,am 031219 bekam ich von meinem hausarzt eine einweisung für das klinikum hildesheimals notfall über die notaufnahme diagnose bandscheiben vorfall lws mit der bitte ein mrt von der lws zumachenmeine probleme an diesem morgen in der notaufnahme waren  sehr starke schmerzen im unteren rückenbereich und ein taubheitsgefühl in der linken hand und im linken bein das hatte ich den beiden  ärzten die mich im bei sein meiner frau untersucht hatten alles berichtetresultat der untersuchung war erst mal ein röntgenbild von der hüfte zumachen um einen bruch auszuschließenalso bleibt es bei einem stark schmerzhafen bandscheiben vorfall wie schon vermutetda ich auch einen druckschmerz in der wade verspürte hatte man sich entscheiden einen thrombose test zumachendieser war dann negativnach etlichen wartezeiten kam man dann zu einem für mich und auch für einige mitarbeiter der klinik seltsamen ergebniss anstatt mich nun aufzunehmen und dafür zu sorgen nun ein mrt zumachen was der arzt hätte machen müssen können wurde uns mitgeteilt das ich mir selbst einen termin für ein mrt machen müsstenach angaben des arztes in einem zeitraum von drei wochen möglich und ich sollte mich dann erneut vorgestellten als wir nun einen termin für ein mrt in der selben klinik haben wollte fragte man uns warum der untersuchende arzt das nicht gleich angeordnet hatte er hätte es direkt anordnen könnenalles in allem sind wir nach fünf stunden ohne hilfe durch das klinikum hildesheim wieder nach hause geschickt worden habe jetzt über meinen hausarzt und einen notfall code in 14 tagen in wolfsburg zum mrt angemeldet und das heißt für mich cadrei stunden im auto plus wartezeithabe mir einen rollstuhl geliehen um mich wenigstens in der wohnung fortbewegen zu könnenich möchte mich noch auf diesem weg bei den verantwortlichen des klinikums hildesheim und den beiden ärzten bedanken dafür das ich mir den ganzen tag über unmengen von tabletten reinziehen muss damit die scherzen ein bisschen zu ertragen sind,6
HELIOS Klinikum Hildesheim GmbH,5 std notaufnahme ohne verabreichung von schmerzmitteln  katastrophaler hygienezustand desinfektionsmittel ein fremdwort für fast alle mitarbeiter   da eine grunderkrankung vorliegt wurde keine ausschlussdiaknostik vorgenommen der stationsarzt beharte auf den standpunkt dass es nichts anderes sein kann  nach einer woche verabreichung von morphium sollte schon die schwere der schmerzen erklähren wurde ich ohne erwähnenswerter besserung entlassen   ich habe heute noch beschwerden   mir wurde auch nicht nur einmal medikamente einer anderen patientin gegeben   bei einem vorherigen aufenthalt wollte man mir schmerzmittel i v verabreichen die ich unter keinen umständen hätte nehmen dürfen nur gut dass ich alles hinterfrage    wer noch bei bewußtsein ist sollte das krankenhaus meiden oder verdammt auf sich aufpassen  es mag sein dass einzelne ärzte und auch stationen in der lage sind ihren job zu machen nur leider nicht in der gastro bzw ich habe sie dort nicht kennen lernen dürfen   krankenhäuser sind zu wirtschaftsunternehmen mutiert wo der einzelne mensch keine bedeutung mehr hat   traurige wahrheit,2
HELIOS Klinikum Hildesheim GmbH,ein dickes lob an die teams der notaufnahme des labors und der station a2 ich kam mit einer symptomatischen cholezystolithiasis am abend des 19112019 in die notaufnahme ich hatte starke krampfartige oberbauchschmerzen und schüttelfrost bis zum mond der anmeldeprozess hat etwas länger gedauert weil viele patienten in der na waren und ständig weitere rtw vorfuhren als ich dann aber an der reihe war wurde meine situation erkannt und man legte mich sofort auf den flur der na weil kein zimmer mehr frei war eine schwester hat sich liebevoll um mich gekümmert und mir direkt eine decke gebracht weil ich nicht mehr aufhören konnte zu zittern dann sofort fiebermessen blutentnahme und erstuntersuchung bereits auf dem flur durch den sehr einfühlsamen und kompetent wirkenden dr m r die ermittlung der blutwerte ging blitzschnell das team des labores muss sich überschlagen haben sobald ein untersuchungszimmer frei wurde wurde ich direkt ausgiebig und penibel durch bereits genannten arzt plus oberarzt untersucht und die anstehende op besprochen  das team der station a2 hat mich sehr freundlich aufgenommen und lustig und fürsorglich für mein wohl gesorgt  operiert wurde ich dann am 2011 in der nacht ja es wird fast täglich bis in die nacht hochkonzentriert operiert fazit trotz unterbesetzung und viel arbeit für die mitarbeiter habe ich einen durchweg positiven aufenthalt und eine höchst adäquate versorgung erlebt  die längeren wartezeiten zwischendurch und verschiebungen der ops sollte man geduldig in kauf nehmen es tun wirklich alle was sie können,4
HELIOS Klinikum Hildesheim GmbH,nach einer op meines kindes mussten wir tatsächlich 3 stunden auf die krankenschwester warten solange hiess es gleich zu dem zeitpunkt waren genug schwestern da als ich schmerzmittel benötigte wieder 40 min wartezeit mein kind ist 15 monate alt und kann sich selbstständig nicht äußern ich bin dann selbst zu den schwesternzimmer und hörte 5 min lang zu wie die sich über krankgeschriebenen arbeitskolleginen den mund zerrissen habe nachdem ich dann meine meinung dazu geäußert habe wurden wir quasi garnicht mehr betreut es wurden lediglich schmerzmittel und infusion hingelegt die ich selbst verabreicht habe wirklich gruselig dass gerade einige krankenschwester so herzlose gestalten sind,2
HELIOS Klinikum Hildesheim GmbH,gewisse krankenschwestern arrogant und unfreundlich nur mässigegar keine aufklärung über den weiteren verlauf,2
HELIOS Klinikum Hildesheim GmbH,mit den worten meiner fachärztin bei der nachsorge sie haben ein trauma erlitten durch den werdegang in der klinik   angefangen von unfreundlichkeit unprofessionell umgang trotz mehrfacher fragestellungen keine antworten bis hin zur entlassung ohne papiere und anordnungwas zum späteren zeitpunkt zur zurückführung in die klinik führte mit erneutem befund wundinfektion  bei jeder visite wurde ich nach den befunden gefragt und ich verwies auf die akte die fragen kamen von den fachärztinnen,0
HELIOS Klinikum Hildesheim GmbH,vor zwei tagen habe ich mein erstes kind hier entbunden das komplette personal war einfach nur nett und hilfsbereit und ich habe mich sehr gut aufgehoben gefühlt  auch in zeiten in denen wirklich viel los war wenn man von anfang an vor hat zu stillen und gut gemeinte tipps auch annehmen kann ist man hier genau richtig die atmosphäre auf station ist deutlich angenehmer als in anderen kliniken die ich bisher kennengelernt habe   vielen dank für dieses tolle erlebnis und den guten stillstart  ,6
HELIOS Klinikum Hildesheim GmbH,am sonntagabend 144 sind wir bei 411 ins hk gefahren direkt ans ctg trotz großem ansturm gekommen dazu sei gesagt dass einen tag vorher die entbindungsstation in peine plötzlich geschlossen wurde und die entbindungsstation hoffnungslos überfüllt und konnten das letzte freie bett beziehen montagabend hatte sich leider nach über 24 std nix getan trotz wehen bei 3 minuten mit oralen schmerzmitteln ließ es sich noch aushalten mein wunsch wurde respektiert einen tropf nur im notfall zu legen nadelphobie dienstag wurde bei 413 eingeleitet erst bei der 3 einnahme wurde ich nochmals untersucht an dem tag bei über 48 stunden wehen hat die wirklich supernette hebamme festgestellt dass mein bub permanent am mumu vorbeidrückt das hat die assistenzärztin 2 mal übersehen nach korrektur und einem ctg wurde ich überrannt von so starken wehen dass mir die nette hebamme direkt einen zugang für schmerzmittel gelegt hat nach meiner zustimmung nach 3 std ist die fruchtblase bei 5 cm in meinem zimmer geplatzt mehrmals hat die hebamme gefragt ob ich eine pda möchte um etwas durchatmen zu können und mich auf die vaginale geburt vorzubereiten sie wusste dass ich nach fast 3 tagen nur noch leide und unbedingt vaginal entbinden wollte und versuchte mir kraft und energie zu geben nach 30 minuten habe ich aber darum gebettelt und sie hat direkt die anästhesistin gerufen die blieb sogar bis ks an meiner seite die unfähige assistenzärztin sagte ich könnte pressen vor der pda mumu wäre fast auf nach kontrolle der hebamme war er bei gerade mal 6 cm und weit vom pressen entfernt hebamme hat sie lautstark zurechtgewiesen fand ich geil nach 3 std mit pda und stillstand bei 9 cm konnte ich nicht mehr die chefärztin fragte dann ob ich lieber doch einen kaiserschnitt will oder pda raus und warten ob der letzte cm von alleine auf geht ich schrie nur noch sie soll meinen sohn rausholen  keine 10 minuten später kam er per ks auf die welt am 174 um 114 uhr,4
HELIOS Klinikum Hildesheim GmbH,was die plastische abteilung in 12 stunden op zeit zusammen mit den hno ärzten vollbracht hat ist für mich auch 2 wochen nach der op unfassbar ich bin dankbar und glücklich mein wohl in die hände dieser kompetenten menschen gelegt zu haben,4
HELIOS Klinikum Hildesheim GmbH,nach blasensprung nachts auf station angekommen da kind in beckenendlage lag stand fest es kommt per kaiserschnitt zur welt man wurde von allen freundlich in empfang genommen und gut auf den eingriff vorbereitetwir hatten eine super hebamme auch die tage anschließend auf station wurden der kleine mann und ich gut betreut besonders auch mal zu erwähnen die nette reinigungsdame und die hebammenschülerin auf wunsch ab zu stillen  wurde von der stillberatung gut darauf eingegangenich würde zur geburt jederzeit wieder in dieses krankenhaus gehen,6
HELIOS Klinikum Hildesheim GmbH,information für anghörige erfolgen nur auf nach frage pflegepersonal teilweise stark unterbesetzt und total überlastet personal in der srahlentherapie teilweise sehr unfreundlich trotz mehrfacher anfragen bei den behandelnden ärzten wurd nach langer liegezeit keine physio bzw bewegungstherapie durchgeführt nach einer operation wurden die fäden erst nach 4 wochen bei der nachbehandlung zu hause entfernt die koordination der behandlungsabläufe ist chaotisch es ist eine klink die gewinnorientiert geführt wird zu lasten des personals und vor allen dingen der patienten besonders dann wenn eine behandlung über einen längeren zeitraum notwendig ist die ehemals städtische klinik in hildesheim ist dabei ihren guten ruf zu verlieren,0
HELIOS Klinikum Hildesheim GmbH,komplikationen bei halswirbelsäulen operation bei bandscheibenvorfall wurden leider weder im bericht erwähnt noch wurden diese vor ort nachbehandelt  man entzieht sich jeglicher vetantwortung operieren und abkassieren das wohl des patienten bleibt völlig auf der strecke,0
HELIOS Klinikum Hildesheim GmbH,ich war anfang diesen jahres zur entbindung meines kindes im helios und meine meinung war geteilt die hebamme die nachts unter der geburt bei mir war war wirklich toll die nachfolgerin morgens die ich den tag vorher schon beim ctg kennengelernt hattw hätte ich bei der geburt nicht dabei haben wollen schrecklich dann hätte ich die beine zusammengekniffen bis zum nächsten schichtwechsel  da das stillen meines kindes nicht klappte und die stillberatung mir mein kind immer wieder brutal an die brust drückte habe ich beschlossen gehabt dass es so nicht weiter geht und mein kind die flasche bekommt und ich abstille  bevor ich diese entscheidung treffen durfte musste ich ein gespräch mit einer schwester führen wobei man es nicht gespräch nennen kann eher musste ich zuhören und durfte nichts sagen warum spricht man nicht mit ärzten aber gut ab dem zeitpunkt wurde ich geschnitten von manchen schwestern aber ich stand zu meiner entscheidung zusätzlich hat diese schwester meinem wunsch nach entlassung nicht weitergegeben aber gut dass dann schichtwechsel war und eine andere schwester sich gekümmert hat nachts die hebammeschwester war wirklich toll sie hat auch sofort bemerkt dass es sowohl mir als auch meinem kind mit fläschchen statt stillen besser ging und nicht vergessen möchte ich die reinigungskraft eine wirklich tolle und liebenswerte frau mit dem herzen am richtigen fleck eine wirklich gute seele,4
HELIOS Klinikum Hildesheim GmbH,die informationspolitik der station gegenüber patient und angehörigen ist absolut unterirdisch auch nach 6 tagen fehlen jegliche angaben zu diagnose und heilungsplan grund fallpauschalen generieren bettenbelegung gewährleisten kein arzt anwesend da dieser parallel noch einsätze im rettungswagen fahren muss,0
HELIOS Klinikum Hildesheim GmbH,leider war die entbindung für meine schwester und meiner nichte auf der station d 33 fast tödlich da meine schwester schwangerschaftsdiabetis hatte sollte eingeleitet werden nach drei tagen hatte meine schwester schmerzen und sie berichtete über eine leichte blutung und flüssigkeit die ärztin kontrollierte nach langem hin und her und sagte dass es der anfang der geburt sei ich fragte was ich machen könnte sie sagte mir  nichts kurze zeit später hatte meine schwester extreme schmerzen übelkeit und kalten schweiß wir baten immer wieder das personal sich meine schwester anzugucken aber keiner kam um meine schwester zu untersuchen wir gingen zum personal und wurden mit einem brechbeutel zurück zu meiner schwester geschickt mit der begründung dass es normal sei nachdem es meiner schwester immer noch nicht gut ging gingen wir alle zusammen mit meiner schwester zu dem schwesternzimmer da keiner zu ihr kam daraufhin wurden wir wieder mit der begründung und schmerztabletten dass es normal sei weggeschickt im flur übergab sich meine schwester ca 5 minuten das person schien das nicht zu interessieren wir gingen wieder ins zimmer meine schwester flehte mich an etwas zu machen mir waren die hände gebunden weil ich nichts machen konnte wir konnten ja nicht mehr machen als das personal um hilfe zu bitten kurz danach sagte meine schwester dass sie es nicht mehr aushalten könne und sie das gefühle habe als würde etwas in ihr reißen irgendwann sahen wir dass das bett blutverschmiert war daraufhin gingen wir wieder zum personal erst dann hat man gehandelt sie wurde an das ctg verbunden plötzlich wollte die hebamme dass meine schwester aufsteht sie ging mit meiner schwester richtung kreißsaal und rief nach jemanden nachdem keiner antwortete ging die ins schwesternzimmer und hatte ein telefon in der hand sie sagte notsection daraufhin kamen das personal angerannt fast eine stunde mussten wir warten es kam ein arzt und erzählte dass meine schwester und meine nichte stabil seien er berichtete uns dass meine schwester eine uterusruptur gebärmutterriss hatte das baby und die plazenta waren frei im bauchraum beide mussten auf die intensivstation meine nichte hatte 30 minuten nicht reagiert wir sind bis jetzt fassungslos und ziehen für uns den schluss dass die meisten hebammen einfach nur unfreundlich und unwillig waren zu arbeiten helfen wollten sie uns zu keiner zeit,0
HELIOS Klinikum Hildesheim GmbH, ,0
HELIOS Klinikum Hildesheim GmbH,ich habe mich aufgrund stundenlanger übelkeit schwindel atemnot und vielen weiteren medikamentennebenwirkungen bis zu dieser notaufnahme gequält  die dame am empfang sah sehr genervt aus ich habe mich nicht ernst genommen gefühlt und das hat mich beängstigt weil ich mich noch nie im leben so dermaßen schlimm gefühlt habe ich habe viel empathie dafür dass viele leute im krankenhaus überarbeitet sind aber ich habe angefangen ein schlechtes gefühl zu kriegen nachdem ich vom warteraum aufgerufen wurde wurde mir im flur gesagt dass kein neurologe da ist und dass ich zum anderen krankenhaus gehen sollte und dann am ende der kommentar „sie sind ja noch so jung das habe ich nicht verstanden ich bin 22 jahre alt was hat mein alter mit meinem gesundheitszustand zu tun wir sind hier in einer notaufnahme  ich bin nach hause gegangen habe selber nachgeforscht und rausgefunden dass ich jedes einzelne symptom einer bestimmten medikamentenüberdosis hatte die mir verschriebene dosis war zu hoch im anderen krankenhaus hat sich am gleichen abend rausgestellt dass mein ruhepuls bei 150 lag die darauffolgenden tage waren die pure hölle auf erden im helios wurde mir noch nicht mal der puls oder blutdruck gemessen ich wurde einfach weggeschickt ich brauchte erst noch nicht mal einen neurologen den habe ich auch im anderen krankenhaus nicht bekommen  ist es legal einen notpatienten wegzuschicken geht bitte woanders hin…,0
